,person_id,portfolio_id,event_offer_completed,event_offer_received,event_offer_viewed
410,107,fafdcd668e3743c1bb461111dcafc2a4,0,1,1
411,108,2298d6c36e964ae4a3e7e9706d1fb8c2,2,2,2
412,108,3f207df678b143eea3cee63160fa8bed,0,1,0
413,108,5a8bc65990b245e5a138643cd4eb9837,0,1,1
414,109,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
415,109,2906b810c7d4411798c6938adc9daaa5,0,1,0
416,109,3f207df678b143eea3cee63160fa8bed,0,1,0
417,109,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
418,110,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
419,110,5a8bc65990b245e5a138643cd4eb9837,0,1,0
420,110,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
421,110,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
422,111,3f207df678b143eea3cee63160fa8bed,0,1,0
423,111,5a8bc65990b245e5a138643cd4eb9837,0,1,1
424,111,ae264e3637204a6fb9bb56bc8210ddfd,0,1,0
425,111,fafdcd668e3743c1bb461111dcafc2a4,2,2,2
426,112,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,2,1
427,112,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
428,112,2906b810c7d4411798c6938adc9daaa5,0,1,0
429,112,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
430,112,fafdcd668e3743c1bb461111dcafc2a4,0,1,1
431,113,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
432,113,3f207df678b143eea3cee63160fa8bed,0,1,0
433,113,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
434,113,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
435,113,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
436,114,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
437,114,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
438,114,2906b810c7d4411798c6938adc9daaa5,0,1,0
439,114,3f207df678b143eea3cee63160fa8bed,0,1,0
440,115,2906b810c7d4411798c6938adc9daaa5,1,1,1
441,115,5a8bc65990b245e5a138643cd4eb9837,0,2,1
442,115,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,0
443,116,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
444,116,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
445,117,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
446,117,5a8bc65990b245e5a138643cd4eb9837,0,2,2
447,117,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
448,118,5a8bc65990b245e5a138643cd4eb9837,0,1,1
449,119,2906b810c7d4411798c6938adc9daaa5,1,1,0
450,119,5a8bc65990b245e5a138643cd4eb9837,0,1,1
451,119,9b98b8c7a33c4b65b9aebfe6a799e6d9,2,2,1
452,119,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
453,119,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
454,120,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
455,120,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
456,120,2906b810c7d4411798c6938adc9daaa5,3,3,2
457,120,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
458,121,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,2,2
459,121,2298d6c36e964ae4a3e7e9706d1fb8c2,1,3,3
460,122,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
461,122,5a8bc65990b245e5a138643cd4eb9837,0,2,2
462,122,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
463,123,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
464,123,2906b810c7d4411798c6938adc9daaa5,1,1,0
465,123,3f207df678b143eea3cee63160fa8bed,0,1,0
466,123,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
467,123,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,0
468,123,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
469,124,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
470,124,2906b810c7d4411798c6938adc9daaa5,0,2,1
471,124,5a8bc65990b245e5a138643cd4eb9837,0,1,1
472,124,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,0
473,125,3f207df678b143eea3cee63160fa8bed,0,2,1
474,125,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
475,125,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
476,126,2906b810c7d4411798c6938adc9daaa5,1,1,1
477,126,3f207df678b143eea3cee63160fa8bed,0,1,1
478,126,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
479,126,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
480,126,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
481,127,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
482,127,2906b810c7d4411798c6938adc9daaa5,0,1,1
483,127,3f207df678b143eea3cee63160fa8bed,0,1,1
484,128,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,1
485,128,3f207df678b143eea3cee63160fa8bed,0,2,2
486,128,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
487,128,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
488,129,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,1
489,129,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
490,129,5a8bc65990b245e5a138643cd4eb9837,0,1,1
491,129,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
492,129,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
493,130,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
494,130,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
495,130,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
496,131,2906b810c7d4411798c6938adc9daaa5,1,1,0
497,131,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
498,131,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
499,131,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
500,132,3f207df678b143eea3cee63160fa8bed,0,1,1
501,132,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
502,132,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
503,133,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
504,133,2906b810c7d4411798c6938adc9daaa5,2,3,3
505,133,3f207df678b143eea3cee63160fa8bed,0,1,1
506,133,5a8bc65990b245e5a138643cd4eb9837,0,1,1
507,134,2906b810c7d4411798c6938adc9daaa5,0,1,1
508,134,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
509,134,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
510,134,f19421c1d4aa40978ebb69ca19b0e20d,2,2,2
511,134,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
512,135,2906b810c7d4411798c6938adc9daaa5,1,1,0
513,135,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
514,135,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,0
515,135,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
516,136,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
517,136,5a8bc65990b245e5a138643cd4eb9837,0,1,1
518,136,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,0
519,136,fafdcd668e3743c1bb461111dcafc2a4,0,2,2
520,137,3f207df678b143eea3cee63160fa8bed,0,1,1
521,137,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,0
522,137,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,0
523,137,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
524,137,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
525,138,2906b810c7d4411798c6938adc9daaa5,2,2,0
526,138,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
527,138,fafdcd668e3743c1bb461111dcafc2a4,2,2,2
528,139,2298d6c36e964ae4a3e7e9706d1fb8c2,2,2,2
529,139,5a8bc65990b245e5a138643cd4eb9837,0,1,1
530,139,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
531,139,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
532,140,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
533,140,3f207df678b143eea3cee63160fa8bed,0,2,1
534,140,5a8bc65990b245e5a138643cd4eb9837,0,2,2
535,140,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
536,141,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
537,141,5a8bc65990b245e5a138643cd4eb9837,0,1,1
538,141,fafdcd668e3743c1bb461111dcafc2a4,1,2,2
539,142,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
540,142,3f207df678b143eea3cee63160fa8bed,0,1,0
541,142,ae264e3637204a6fb9bb56bc8210ddfd,0,2,2
542,143,2298d6c36e964ae4a3e7e9706d1fb8c2,2,2,2
543,143,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
544,143,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
545,144,2906b810c7d4411798c6938adc9daaa5,0,1,0
546,144,3f207df678b143eea3cee63160fa8bed,0,1,1
547,144,5a8bc65990b245e5a138643cd4eb9837,0,1,1
548,144,fafdcd668e3743c1bb461111dcafc2a4,2,2,2
549,145,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
550,145,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
551,145,3f207df678b143eea3cee63160fa8bed,0,1,0
552,145,5a8bc65990b245e5a138643cd4eb9837,0,1,1
553,145,9b98b8c7a33c4b65b9aebfe6a799e6d9,2,2,2
554,146,3f207df678b143eea3cee63160fa8bed,0,1,0
555,146,4d5c57ea9a6940dd891ad53e9dbe8da0,0,2,2
556,146,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,0
557,146,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
558,147,2298d6c36e964ae4a3e7e9706d1fb8c2,1,2,2
559,147,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,2,1
560,148,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,1
561,148,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
562,148,3f207df678b143eea3cee63160fa8bed,0,1,1
563,148,5a8bc65990b245e5a138643cd4eb9837,0,1,1
564,148,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,1
565,148,fafdcd668e3743c1bb461111dcafc2a4,0,1,1
566,149,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,2,0
567,149,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
568,149,2906b810c7d4411798c6938adc9daaa5,0,2,0
569,149,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
570,150,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
571,150,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
572,150,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
573,150,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
574,150,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
575,151,3f207df678b143eea3cee63160fa8bed,0,1,1
576,151,4d5c57ea9a6940dd891ad53e9dbe8da0,0,2,2
577,151,5a8bc65990b245e5a138643cd4eb9837,0,1,1
578,151,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
579,151,fafdcd668e3743c1bb461111dcafc2a4,0,1,1
580,152,2906b810c7d4411798c6938adc9daaa5,0,1,0
581,152,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,0
582,152,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
583,152,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
584,153,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
585,153,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
586,153,5a8bc65990b245e5a138643cd4eb9837,0,1,1
587,153,fafdcd668e3743c1bb461111dcafc2a4,0,1,1
588,154,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
589,154,2906b810c7d4411798c6938adc9daaa5,2,2,2
590,154,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
591,155,2906b810c7d4411798c6938adc9daaa5,1,1,1
592,155,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
593,156,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,2,0
594,156,5a8bc65990b245e5a138643cd4eb9837,0,1,1
595,156,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,0
596,156,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
597,157,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
598,157,2906b810c7d4411798c6938adc9daaa5,1,1,1
599,157,5a8bc65990b245e5a138643cd4eb9837,0,2,2
600,158,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
601,158,2298d6c36e964ae4a3e7e9706d1fb8c2,2,2,2
602,158,2906b810c7d4411798c6938adc9daaa5,1,1,0
603,158,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
604,159,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
605,159,2906b810c7d4411798c6938adc9daaa5,0,1,0
606,159,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
607,159,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,0
608,159,fafdcd668e3743c1bb461111dcafc2a4,0,1,1
609,160,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
610,160,5a8bc65990b245e5a138643cd4eb9837,0,1,0
611,160,ae264e3637204a6fb9bb56bc8210ddfd,1,1,0
612,160,fafdcd668e3743c1bb461111dcafc2a4,0,1,1
613,161,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
614,161,2906b810c7d4411798c6938adc9daaa5,1,1,1
615,161,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,0
616,162,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,1
617,162,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
618,162,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
619,162,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
620,163,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,1
621,163,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
622,163,2906b810c7d4411798c6938adc9daaa5,0,1,1
623,163,4d5c57ea9a6940dd891ad53e9dbe8da0,1,2,2
624,163,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
625,164,3f207df678b143eea3cee63160fa8bed,0,1,0
626,164,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
627,164,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
628,164,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
629,165,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
630,165,2906b810c7d4411798c6938adc9daaa5,0,1,1
631,165,3f207df678b143eea3cee63160fa8bed,0,1,0
632,165,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,0
633,165,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
634,166,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
635,166,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,0
636,166,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
637,166,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
638,167,2906b810c7d4411798c6938adc9daaa5,0,1,0
639,167,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
640,167,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
641,168,4d5c57ea9a6940dd891ad53e9dbe8da0,1,2,2
642,168,5a8bc65990b245e5a138643cd4eb9837,0,2,2
643,169,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
644,169,2906b810c7d4411798c6938adc9daaa5,1,1,0
645,169,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
646,169,5a8bc65990b245e5a138643cd4eb9837,0,1,1
647,170,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
648,170,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
649,171,2906b810c7d4411798c6938adc9daaa5,1,1,1
650,172,0b1e1539f2cc45b7b9fa7c272da2e1d7,2,2,2
651,172,2906b810c7d4411798c6938adc9daaa5,1,1,1
652,172,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
653,172,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
654,173,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
655,173,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,0
656,173,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
657,173,fafdcd668e3743c1bb461111dcafc2a4,0,2,2
658,174,5a8bc65990b245e5a138643cd4eb9837,0,2,0
659,174,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
660,174,fafdcd668e3743c1bb461111dcafc2a4,0,1,1
661,175,3f207df678b143eea3cee63160fa8bed,0,1,1
662,175,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
663,176,3f207df678b143eea3cee63160fa8bed,0,2,0
664,176,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,2,0
665,176,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
666,177,2906b810c7d4411798c6938adc9daaa5,1,1,1
667,177,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
668,177,f19421c1d4aa40978ebb69ca19b0e20d,2,2,2
669,177,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
670,178,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
671,178,5a8bc65990b245e5a138643cd4eb9837,0,1,1
672,178,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,0
673,178,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
674,179,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
675,179,2906b810c7d4411798c6938adc9daaa5,0,1,0
676,179,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
677,179,5a8bc65990b245e5a138643cd4eb9837,0,1,1
678,179,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,0
679,179,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
680,180,3f207df678b143eea3cee63160fa8bed,0,2,2
681,180,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
682,180,5a8bc65990b245e5a138643cd4eb9837,0,1,1
683,180,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
684,181,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
685,181,5a8bc65990b245e5a138643cd4eb9837,0,2,2
686,182,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
687,182,2906b810c7d4411798c6938adc9daaa5,0,1,0
688,182,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
689,183,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
690,183,3f207df678b143eea3cee63160fa8bed,0,1,0
691,183,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,0
692,183,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
693,183,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
694,184,2906b810c7d4411798c6938adc9daaa5,1,1,1
695,184,3f207df678b143eea3cee63160fa8bed,0,1,1
696,184,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
697,184,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
698,185,2906b810c7d4411798c6938adc9daaa5,1,1,0
699,185,9b98b8c7a33c4b65b9aebfe6a799e6d9,2,2,1
700,186,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
701,186,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
702,186,2906b810c7d4411798c6938adc9daaa5,0,1,0
703,186,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
704,187,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
705,187,5a8bc65990b245e5a138643cd4eb9837,0,1,1
706,187,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
707,187,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
708,188,4d5c57ea9a6940dd891ad53e9dbe8da0,0,3,2
709,188,5a8bc65990b245e5a138643cd4eb9837,0,1,1
710,188,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
711,189,3f207df678b143eea3cee63160fa8bed,0,1,1
712,189,9b98b8c7a33c4b65b9aebfe6a799e6d9,2,2,2
713,189,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
714,190,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,2,0
715,190,3f207df678b143eea3cee63160fa8bed,0,3,1
716,190,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
717,191,2906b810c7d4411798c6938adc9daaa5,0,2,0
718,191,3f207df678b143eea3cee63160fa8bed,0,1,1
719,191,f19421c1d4aa40978ebb69ca19b0e20d,2,2,2
720,192,2906b810c7d4411798c6938adc9daaa5,1,1,1
721,192,3f207df678b143eea3cee63160fa8bed,0,1,0
722,192,5a8bc65990b245e5a138643cd4eb9837,0,1,1
723,192,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
724,193,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,2,2
725,193,2906b810c7d4411798c6938adc9daaa5,0,1,1
726,193,3f207df678b143eea3cee63160fa8bed,0,1,1
727,193,fafdcd668e3743c1bb461111dcafc2a4,0,1,1
728,194,2906b810c7d4411798c6938adc9daaa5,1,1,1
729,194,3f207df678b143eea3cee63160fa8bed,0,1,1
730,194,5a8bc65990b245e5a138643cd4eb9837,0,1,1
731,194,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
732,194,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
733,195,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,1
734,195,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
735,195,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
736,195,fafdcd668e3743c1bb461111dcafc2a4,2,2,2
737,196,4d5c57ea9a6940dd891ad53e9dbe8da0,3,3,3
738,196,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
739,196,fafdcd668e3743c1bb461111dcafc2a4,2,2,2
740,197,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
741,197,3f207df678b143eea3cee63160fa8bed,0,1,1
742,197,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,0
743,198,3f207df678b143eea3cee63160fa8bed,0,1,0
744,198,5a8bc65990b245e5a138643cd4eb9837,0,1,1
745,198,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,1
746,199,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
747,199,2906b810c7d4411798c6938adc9daaa5,1,1,1
748,199,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
749,199,5a8bc65990b245e5a138643cd4eb9837,0,1,0
750,199,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
751,200,3f207df678b143eea3cee63160fa8bed,0,1,0
752,200,5a8bc65990b245e5a138643cd4eb9837,0,1,1
753,200,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
754,201,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
755,201,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
756,202,2906b810c7d4411798c6938adc9daaa5,1,1,0
757,202,3f207df678b143eea3cee63160fa8bed,0,1,1
758,202,5a8bc65990b245e5a138643cd4eb9837,0,1,1
759,202,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
760,202,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
761,203,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,1
762,203,3f207df678b143eea3cee63160fa8bed,0,1,0
763,203,5a8bc65990b245e5a138643cd4eb9837,0,1,1
764,203,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,0
765,203,fafdcd668e3743c1bb461111dcafc2a4,0,1,1
766,204,3f207df678b143eea3cee63160fa8bed,0,1,1
767,204,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
768,204,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
769,204,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
770,205,3f207df678b143eea3cee63160fa8bed,0,1,0
771,205,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
772,205,fafdcd668e3743c1bb461111dcafc2a4,2,2,2
773,206,2906b810c7d4411798c6938adc9daaa5,1,1,0
774,206,3f207df678b143eea3cee63160fa8bed,0,2,2
775,206,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
776,207,5a8bc65990b245e5a138643cd4eb9837,0,1,1
777,207,ae264e3637204a6fb9bb56bc8210ddfd,3,3,2
778,207,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
779,208,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
780,208,2298d6c36e964ae4a3e7e9706d1fb8c2,2,2,2
781,208,2906b810c7d4411798c6938adc9daaa5,0,1,0
782,208,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
783,209,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
784,209,3f207df678b143eea3cee63160fa8bed,0,1,0
785,209,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,0
786,209,ae264e3637204a6fb9bb56bc8210ddfd,0,1,0
787,209,f19421c1d4aa40978ebb69ca19b0e20d,0,2,2
788,210,2906b810c7d4411798c6938adc9daaa5,0,1,1
789,210,3f207df678b143eea3cee63160fa8bed,0,2,2
790,210,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
791,211,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
792,211,2906b810c7d4411798c6938adc9daaa5,1,1,1
793,211,3f207df678b143eea3cee63160fa8bed,0,1,0
794,211,9b98b8c7a33c4b65b9aebfe6a799e6d9,2,2,0
795,212,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
796,212,3f207df678b143eea3cee63160fa8bed,0,1,0
797,212,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,0
798,212,fafdcd668e3743c1bb461111dcafc2a4,0,1,1
799,213,2906b810c7d4411798c6938adc9daaa5,1,1,1
800,213,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
801,213,5a8bc65990b245e5a138643cd4eb9837,0,1,0
802,214,5a8bc65990b245e5a138643cd4eb9837,0,1,1
803,214,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
804,214,f19421c1d4aa40978ebb69ca19b0e20d,2,2,2
805,215,3f207df678b143eea3cee63160fa8bed,0,1,1
806,215,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
807,215,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
808,215,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
809,216,2298d6c36e964ae4a3e7e9706d1fb8c2,2,2,2
810,216,5a8bc65990b245e5a138643cd4eb9837,0,2,2
811,216,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
812,216,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
813,217,2298d6c36e964ae4a3e7e9706d1fb8c2,0,2,2
814,217,5a8bc65990b245e5a138643cd4eb9837,0,1,0
815,217,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,1
816,217,fafdcd668e3743c1bb461111dcafc2a4,0,1,1
817,218,5a8bc65990b245e5a138643cd4eb9837,0,1,1
818,218,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
819,219,4d5c57ea9a6940dd891ad53e9dbe8da0,0,2,2
820,219,5a8bc65990b245e5a138643cd4eb9837,0,1,0
821,220,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,1
822,220,2906b810c7d4411798c6938adc9daaa5,1,1,1
